role,source,path,exists,size_bytes,sha256
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_raw_bundle_archive/manifest.json:raw_files[27].path,05_simulation/results_raw/marl_campaign/phase9_fiveway_n100_b15_3000slot_10ep_stoch/eval/uniform_random/uniform_random_train_n10_b10_test_n100_b15_3000slot_10ep_stoch/manifest.json,True,3038,e4762fd9da4c648738fee6eb6406b43ca438764466224c8be7790e88945f19b6
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_raw_bundle_archive/manifest.json:raw_files[35].path,05_simulation/results_raw/marl_campaign/phase9_mappo_no_isac_strict_100ep_3seed/train/train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731/manifest.json,True,4885,eba6c195c912316cfbd337a935a0a30f91383330ac50f314c4d9bba61c4f39db
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[5],06_analysis/figure_table_provenance_audit_20260707.md,True,9368,26784d78d165c9cb5fac447f7cad91853cd433eb6e8393f1bfec5b54481f4859
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[4],06_analysis/manuscript_artifact_manifest_20260707.json,True,93685,81a5a521133b7f5c7d96fd252e9b9959bb271ed93ef076f4c7f0122ddd389515
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[3],06_analysis/paper_tables/marl/p10_adaptive_gate_v2_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2747,2336d740572d0c68132e3946f98aa910298fc45e85424c62137deb9172e5e864
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[5],06_analysis/paper_tables/marl/p10_balanced_gate_v4_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2799,9a961368ae51aac3d4c2f9f3d076b5aff1991cd970cdcb81ada8391489361973
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_method_manifest_trace/manifest.json:final_manifest,06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json,True,2525,bc8742f9ddd1bc93e37eaa6e81b45e251bb619b60b931a411fdc1248aa4de914
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[0],06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/marl_method_comparison.csv,True,14518,8235ba09bc2709921a8d1c80f29b31e850c56f43338475d61874f24de3a805bf
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[1],06_analysis/paper_tables/marl/p10_final_method_manifest_trace/phase10_method_manifest_trace.csv,True,17202,e49474b057dd4d6dd84fece0eae7c9a16ee39aa55968b1c0f958891390828020
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[2],06_analysis/paper_tables/marl/p10_gate31_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2703,b4757d4d0a1afc1a179b13ca1f6b90ab7098a43eaa0a1e3c133cfafb4d8b6468
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_gate_family_v2_v3_v4_tradeoff_comparison/manifest.json:gated_summary[1].path,06_analysis/paper_tables/marl/p10_gate32_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2698,d73520d7a97287e230d62007b524eea13187e6282eabdf2651d2ab2ef8633bce
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_gate_family_v2_v3_v4_tradeoff_comparison/manifest.json:gated_summary[2].path,06_analysis/paper_tables/marl/p10_gate33_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2692,5dfdc1660fd93fc53507738f0df825111a5826e3f6c000eda57fab65e607ac4b
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[3],06_analysis/paper_tables/marl/p10_gate_training_3seed_100ep_step_curves/manifest.json,True,6301,981159d89fe42f94a19520b895375474de9ea1b423dd0a93570bbf1dcfe3dfe6
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[7],06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/manifest.json,True,5205,1997bcc982558e4086baa3fd40b8ab5e7ece1f8ab811c75cec1373cca2697957
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/manifest.json:outputs[0],06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/rerun_metric_summary.csv,True,607,be3e3134cc218a554fcd71c9e51154f4526446696ce2ef00257ab81305cd87ce
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/manifest.json:outputs[2],06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/rerun_source_file_hashes.csv,True,805,fa7807cc32f86bba303cbebee22b00f68c069215670f92927be8f288b1a129a8
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/manifest.json:outputs[1],06_analysis/paper_tables/marl/p10_independent_rerun_gate31_b10_validation/rerun_vs_original_comparison.csv,True,831,9fd6ab13aa50ff859a2461d8fcfa502201b6308b322877a6c9eb0d3f3d0def7f
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/manifest.json:outputs.checks_csv,06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/learned_claim_checks.csv,True,1617,39a9044afbf724749a64940b2b6593ee2a976f1de1420f32af3697cce6f85c79
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[11],06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/manifest.json,True,2079,689fd04e4aecfb5f921698874124d8751c03324a45719c3e1902f20079d5a250
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/manifest.json:outputs.paired_episode_claim_checks_csv,06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/paired_episode_claim_checks.csv,True,1424,ec90d91a0884b008903ecc22f4bbf88820904f03cc2234744e7475c2b65abc4e
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/manifest.json:outputs.readme,06_analysis/paper_tables/marl/p10_learned_claim_boundary_audit/README.md,True,505,4828b3b1d979405b04480a42d2d5027558bc6623a56d9b273dfa57d531aa1d48
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/manifest.json:outputs[0],06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/ablation_metric_summary.csv,True,7117,3dc59ac4bc33926056d42776edb37cf87e0c9c5e9c92909654509dc1c2dd0448
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/manifest.json:outputs[2],06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/ablation_run_index.csv,True,1599,cbe3f2d91f7f4ffde2e093c8fdce27860ca8eb769a90d0d75991865f8455e72c
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/manifest.json:outputs[3],06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/ablation_source_file_hashes.csv,True,3508,09c8f28c1b653cc17c8273e36884983827323bc69975c2172503205851cc96b7
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/manifest.json:outputs[1],06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/ablation_vs_trained_full.csv,True,3294,30d42291a289757ef15435a631363c8b92ddfd92598e0f1ad0613a2f3604c8c8
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[9],06_analysis/paper_tables/marl/p10_learned_component_ablation_b10_3ep/manifest.json,True,2915,0082a2fc0dbc779804e807046198d2e47616ee33ae94733a8ffb507c405e44d2
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[13],06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json,True,1250,4c8bcc92cd2dc08cbf252524fcf7c97b8e9da3825fddcf0ee83edb1357ebb3cf
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json:tables[1],06_analysis/paper_tables/marl/p10_paired_significance_primary/primary_paired_delta_values.csv,True,34355,b78b17d1ac4b51146c0fe1567b26040473b08c2aedf2d68711e20e4e56c35c8d
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json:tables[0],06_analysis/paper_tables/marl/p10_paired_significance_primary/primary_paired_sign_tests.csv,True,6689,1895e06c2f80c37be90963a19a27500e28946a720e1d8abf863cba8f8abc7087
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json:tables[2],06_analysis/paper_tables/marl/p10_paired_significance_primary/source_file_hashes.csv,True,373,39971b5a6235a83ca45a890980eab4fd7dd6a01c5c5d244525d73946564dab4f
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[17],06_analysis/paper_tables/marl/p10_raw_bundle_archive/manifest.json,True,12927,38f0e6ba72a65df4fca2ce527d03579c61f4777452ad294a7e7d953ca1ebf8c2
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_raw_bundle_archive/manifest.json:outputs.inventory_csv,06_analysis/paper_tables/marl/p10_raw_bundle_archive/phase10_raw_bundle_inventory.csv,True,8569,008f71468d4b1303d60bf505848bf6351b3e1fd546a240f154abf03e3f64582b
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_raw_bundle_archive/manifest.json:outputs.readme,06_analysis/paper_tables/marl/p10_raw_bundle_archive/README.md,True,413,00981cb00a669289f63907a506a0ce6ea07e00dd3f053927a804a847c0ba63d0
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[4],06_analysis/paper_tables/marl/p10_topology_gate_v3_n100_b10_b15_3000slot_10ep_stoch/marl_transfer_summary.csv,True,2804,44aefa1fb5b48b12e5ebff7cb4803e9018c1bae5c77f1a4cd3034c6b0ca38ca0
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:legacy,06_analysis/paper_tables/marl/phase3_n100_stress/marl_transfer_summary.csv,True,4326,9a64ea319fe930da8fd343b84eef4738696434cf396b9dd83d3a67cfb112d859
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:collision,06_analysis/paper_tables/marl/phase4_shared_collision_transfer_probe/marl_transfer_summary.csv,True,3222,121be7dff0fbc195269f1c83a2306b7343c6ef7cf6d775c1fbe90bb580e47ec4
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:contention,06_analysis/paper_tables/marl/phase5_contention_shared_v2_transfer_probe/marl_transfer_summary.csv,True,3262,f00afc18466e0d9c0fa99ce793e9530f656a6154e6f9d648a5eb68bbec3a4eb7
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json:source_files[0],06_analysis/paper_tables/marl/phase9_fiveway_n100_b10_3000slot_10ep_stoch_all_methods/marl_transfer_eval_rows.csv,True,33033,00f82b9de91200fcbeda904da83992cb2112224369c7a9df02e6e9797f3df0f4
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[0],06_analysis/paper_tables/marl/phase9_fiveway_n100_b10_3000slot_10ep_stoch_all_methods/marl_transfer_summary.csv,True,4935,0c080fd07a8d8ebd6a2579dd4e5d06be3bcee003280426e0906d1db33d9ddd9c
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_paired_significance_primary/manifest.json:source_files[1],06_analysis/paper_tables/marl/phase9_fiveway_n100_b15_3000slot_10ep_stoch_all_methods/marl_transfer_eval_rows.csv,True,33848,576ad72784f05e2c891eb8f5a94f66e029246415172073e69bd0a9d2a82cb4f4
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/marl/p10_final_b10_b15_method_comparison_with_v4/manifest.json:combined_summary[1],06_analysis/paper_tables/marl/phase9_fiveway_n100_b15_3000slot_10ep_stoch_all_methods/marl_transfer_summary.csv,True,5155,86e486ea35195dc7790fa75a57318c6dc87e9c08bcc378859d71b30e1896b3c6
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[2],06_analysis/paper_tables/research_goal_coverage_audit/claim_risk_register.csv,True,425,6f079a7001509493cae1142b67e9c2b051f17ce260107a57f08abd4ff12e375a
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[1],06_analysis/paper_tables/research_goal_coverage_audit/evidence_inventory.csv,True,2419,23b9e4d8d6bb5fc3b97ce1fac9a2d7a21fcda1ca68dc30ccde7b0818fd68ab68
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[3],06_analysis/paper_tables/research_goal_coverage_audit/raw_bundle_trace_status.csv,True,8569,008f71468d4b1303d60bf505848bf6351b3e1fd546a240f154abf03e3f64582b
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[4],06_analysis/paper_tables/research_goal_coverage_audit/README.md,True,660,073855d57e3a3aa4d7173041580fc9197b54d46ff52bd540588fee4ee358848b
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[0],06_analysis/paper_tables/research_goal_coverage_audit/requirement_coverage.csv,True,10327,48a8302bf3a0870239d3fca4bec5ede1707205f3553cc77087a81b7301865291
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[2],06_analysis/paper_tables/statistical_stability_summary/statistical_stability_summary.csv,True,123335,6f11be678418e517946181d674893cfa081471d10f6d9b8a7d4af1e649ecd7f5
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/submission_claim_strength_audit/manifest.json:output_files[0],06_analysis/paper_tables/submission_claim_strength_audit/claim_boundary_checks.csv,True,11284,ea7fbafd0f8ac2d8efebe21c39806d903d19e1464d871dc830f70648d82b8f3b
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[15],06_analysis/paper_tables/submission_claim_strength_audit/manifest.json,True,1770,82e3a2ef6d63362d900240dbd1ede0f1931537e7183018e2e88b441339032dfb
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/submission_claim_strength_audit/manifest.json:output_files[2],06_analysis/paper_tables/submission_claim_strength_audit/README.md,True,508,8c10c9181317260c72e44b3336f61573648af52ebf13bea3f3d080f684218087
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/submission_claim_strength_audit/manifest.json:output_files[1],06_analysis/paper_tables/submission_claim_strength_audit/risk_phrase_hits.csv,True,34353,577c98c1a3c9727758e152a3b6ab94651005aba127a86bf723b9c1b54d24732f
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[8],06_analysis/phase10_independent_rerun_validation_20260707.md,True,1832,9caa6d386546ba937406bb22f51f198dfc4cfd6a5b3d7106eb3a27d3244e5c62
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[12],06_analysis/phase10_learned_claim_boundary_audit_20260707.md,True,3435,68b1291da91cab5e2e5bcac2084309c909737a115f99e7485df9e817c5c58996
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[10],06_analysis/phase10_learned_component_ablation_report_20260707.md,True,2600,cb9a402b635910429fa2cc3f478027d39e9c4a55e7af811d2a22f208f5100151
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[14],06_analysis/phase10_paired_significance_report_20260707.md,True,4911,e87765cc123acb4f602310a7b006f60f7cea17e12e95d8defb06a65449513cc1
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[18],06_analysis/phase10_raw_bundle_archive_report_20260707.md,True,914,7ac490a3179edb15ec8dd2859f620619f5d143768f896d02c0e746dded26f262
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:output_files[5],06_analysis/research_goal_coverage_audit_20260707.md,True,5153,ce54ed069b3cabb397596906391f45dd0e18b9cd38ad78a1fad050486e74559a
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[16],06_analysis/submission_claim_strength_audit_20260707.md,True,1660,5fa4939d2dd2201cb265fc64480161202dc1e275d1da23b12706875798b1f084
manifest_reference,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/06_analysis/paper_tables/research_goal_coverage_audit/manifest.json:input_files[6],06_analysis/submission_readiness_review_20260707.md,True,4946,830fe9d7bb872346b60e1bee3ae8294731df4045a79d322de8d609082d06612a
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:377,06_analysis/figures/marl/p10_learned_component_ablation_b10_3ep/learned_ablation_b10_collision_tradeoff.png,True,81806,bb51da32388a5bfce50968d68f75c5069133543e99c11fca3baa57b87cf5ebbe
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:375,06_analysis/figures/marl/p10_learned_component_ablation_b10_3ep/learned_ablation_b10_discovery_efficiency.png,True,69363,8a564efcbe5f8a44eea57d184814159afbb09baf889b1ba8e9fd39529285563a
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:528,06_analysis/figures/marl/p10_paired_significance_primary/phase10_empty_scan_paired_deltas.png,True,62870,8197f7cfb9563a8187304650886c10b37cb2770ff0e8ecb6ded87a1e38d2c03b
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:526,06_analysis/figures/marl/p10_paired_significance_primary/phase10_primary_discovery_paired_deltas.png,True,55260,39041d98633909242688344514331ac041ffda47ddb59e17d075eca844c3de1e
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:254,06_analysis/paper_figures/concept/policy_architecture_shared_agent.png,True,152313,fd6741bc98cc94cab7ad5addb7e5384e3b08ef62c41321f13aac78fafc0553d9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:234,06_analysis/paper_figures/concept/protocol_mechanism_itap_nd.png,True,109736,2e772e27ae63c7e493d7a5081aa8bcf6fbc565109edfffadd691b8521734efee
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:69,06_analysis/paper_figures/concept/system_model_isac_uav_swarm.png,True,313655,33a6344e10e7038a31e84246b8ce023e4c8550bfaba5be8cb19a4a94d505c74a
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:395,06_analysis/paper_figures/marl/p10_final_b10_b15_method_comparison_with_v4/marl_method_comparison_collision_penalized_discovery_rate.png,True,199423,47557cb6bfa79239f3a592db4fb6ed5c76b2f86f135c3d19e1c8ea65218aec9b
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:402,06_analysis/paper_figures/marl/p10_gate_family_v2_v3_v4_tradeoff_comparison/seed_tradeoff_lambda2_mean.png,True,97342,365fd8611db8c5e263ee939b06e80b4d939fbd01836eed12fb6adbc2aa1f9076
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:74,06_analysis/paper_figures/marl/p10_gate_training_3seed_100ep_step_curves/marl_episode_return_curve.png,True,186892,ba4901f152859b9786d71ff6b62975e68847be9bbd959162dadcfe2dd423343b
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:318,06_analysis/paper_figures/marl/p10_gate_training_3seed_100ep_step_curves/marl_step_reward_curve.png,True,271163,ab99926fa76d6e38c7e11aa2f968a8c720f645866f148a4c50a2be1d5fe02979
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:245,06_analysis/paper_figures/pre11_evidence/round10_cumulative_discovery_b10.png,True,128550,e43f01459a0fe436f4c2c875708c6f842bf9d29cace5bfdfde4544ad9f3d94af
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:247,06_analysis/paper_figures/pre11_evidence/round10_cumulative_discovery_b15.png,True,117084,4351d9278c9569cd3dbf6e4f3b4740b118e4c89170edc1ad361e3f61e63bdecf
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:280,06_analysis/paper_figures/pre11_evidence/round10_tradeoff_collision_penalized.png,True,89288,634a6e510c0b4c01398b51eae57e014f56a9c3c029ed458323f22e9d1b6bc689
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:278,06_analysis/paper_figures/pre11_evidence/round10_tradeoff_discovery_rate.png,True,76682,32f4a04201e18c4c3635928537ae9c4dcd3308cd76a37eef07345caff159d29e
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:284,06_analysis/paper_figures/pre11_evidence/round10_tradeoff_empty_scan.png,True,78693,235315f885228b72e6693fa6baa698b0f6ab332b3e0e036580a44737180a8df9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:282,06_analysis/paper_figures/pre11_evidence/round10_tradeoff_lambda2.png,True,68894,cc9882eb9fe97de06b5042d849b163b769485cc91e1c356367bd49ab0af58852
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:301,06_analysis/paper_figures/round11_paired_seed_campaign_main/round11_collision_penalized.png,True,92497,a26897535c54ec18669a8e0b4d62636baf802a41e7e44bfb42e690f2a17ffe08
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:299,06_analysis/paper_figures/round11_paired_seed_campaign_main/round11_discovery_rate.png,True,81689,c73625961cad75afcbb006e17d98b5a230959bc5e5c6547fc8b4c6d1fe9af1d9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:319,06_analysis/paper_figures/round13_collision_energy_10seed/round13_collision_count.png,True,92341,a3f6cfeb01bc0e3b32f960b798dd61b7b37c3a0317b916b1899c112383e5ca1f
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:317,06_analysis/paper_figures/round13_collision_energy_10seed/round13_collision_penalized.png,True,91947,3035d44920073d77ec492fde4c690f77fc5a6198653176dab6a487cc69b2e5ba
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:334,06_analysis/paper_figures/round13_collision_energy_10seed/round13_discoveries_per_joule.png,True,79853,a8b982fda4401a79f1d1e4e169af90ea8e16a00b6b2d214f61754fd0d877b0a9
